,0,1,2,3,4,5
0,-0.6748444313730151,-0.7116659689851912,-0.8339946659861992,-0.08067011123406422,0.15867221445320911,0.37042275322747537
1,-0.554413628053374,-0.5100954018861833,0.030786575909228647,-0.16873178107768363,-0.5131067801490666,-0.5654797397900069
2,-0.7709357728938695,-0.8788015831716569,-0.5343165441962189,-0.10996167898489274,0.3014053404371733,0.27553216157438837
3,-0.4734076924653229,-0.40114982087710654,-0.0015198858793682337,-0.194248224333058,-0.6709539048766844,-0.6653166054474163
4,-0.7914560520074427,-0.9758521907285166,-0.751881433368121,-0.11436031951964548,0.22658837304924367,0.2204320584863197
5,0.20653787230377113,0.6212202065356113,0.7503633882915399,0.41054717794618384,1.1662164199627647,1.127163669381246
6,-0.8170656628166371,-1.3020762529683672,-1.8680930516466896,-0.12148131977531648,-0.07561161070612693,-0.12184282420437237
7,0.9697097330265965,1.3024287465929563,1.3040403872101436,1.0515994709499843,1.6528354618895773,1.5139171552843806
8,-0.777783844976033,-0.9664400340996596,-0.9470760431667586,-0.11082249528400386,0.12160051885799886,0.22577577362202572
9,-0.7389965689608656,-0.7427403460613669,-0.2169688805344516,-0.10225500238343907,0.4283895363731734,0.35278039710629744
10,-0.8248637476278854,-1.3957719492763871,-2.541923043906533,-0.12145531612697369,-0.14426159845872233,-0.11720552775290947
11,-0.8095527982254329,-1.240862714292783,-1.506063979183335,-0.1217046729344206,-0.08056692531914524,-0.14466420039833033
12,5.4350280102909245,3.5268943212539696,1.7574638186387808,7.134383187048164,2.8761768631303353,2.776848790285967
13,0.04251754500069111,0.3756003322392584,0.21876983275914702,0.29757330807680854,0.8758326468374589,0.9877139458307933
14,-0.2804142438469449,-0.16311196652173782,0.00407941555156578,-0.26850986135365096,-0.9310077648259325,-0.849743051976817
15,-0.4642588983994737,-0.33757237280985763,0.28358754234349354,-0.19628240760709498,-0.5553171123710618,-0.6410227181071695
16,-0.7147506478026622,-0.8927326159708461,-0.5920020027470566,-0.1325159625606899,-0.37569432008568393,-0.38053072592962334
17,-0.49380199662870117,-0.42369141830349627,0.0278714799320303,-0.1873927137954217,-0.6240436928945188,-0.6389968261878941
18,-0.2574752219883561,0.05663067959566755,0.15327929628249798,0.10970283673868168,0.7364988538954701,0.8066201723340077
19,-0.5633957119817734,-0.49459308016390263,0.19343757419105462,-0.1656367305330581,-0.4203599193243918,-0.5339051046480114
20,-0.834062830175562,-1.491434459111569,-3.9603355256549464,-0.1214856197735841,-0.15542544509448644,-0.07228775907528204
21,1.9237514198931212,1.8863253432207732,1.3336059240206883,2.056300100531419,1.9290912696225073,1.845422165679251
22,-0.43456489756854605,-0.3134462026029828,0.2004454892506148,-0.20693514403648777,-0.6388867604778283,-0.6824498932850821
23,-0.4769281940242294,-0.14494384866993196,0.5559208553499861,-0.0055017366396437365,0.8297128473581129,0.6921770218276477
24,-0.279876620098555,0.04204755806760524,0.2134824706363677,0.09678425380683564,0.7543485251560523,0.7983406620890946
25,-0.6354958960855829,-0.8357140929975402,-1.0840503402098027,-0.15045159164736452,-0.8511976953127085,-0.5889080330321852
26,-0.03770390844552433,0.18196139947528447,0.5090994043333671,-0.3821359998571139,-0.9534537479692651,-0.9762110011299793
27,1.026023044850588,1.1879523702458215,1.4365461593198143,-1.1076522439228242,-1.2577695519796532,-1.4398275520301287
28,-0.5115994814592291,-0.5409225464693704,-0.48751844475048983,-0.18350248714126496,-0.8296839239678313,-0.6807790051459464
29,-0.5494723975527597,-0.4981550810764545,0.056510940515849775,-0.17008635497092767,-0.5108685089496036,-0.5686577446877957
30,1.0951139036770163,1.0258230321831785,0.3255751179186605,-1.1752747193002342,-1.7897259752896366,-1.5959857943022142
31,-0.8269101329018342,-1.2527837224461962,-1.6596909921280956,-0.12015401146463234,-0.05528853122554934,0.06320526382621318
32,-0.8129834457471072,-1.3261732857316402,-1.94882858106918,-0.12196569538281116,-0.3001449446360442,-0.20285859792500835
33,1.1735777604331266,1.195071208387912,0.9620647904004966,-1.237003942523428,-1.5457817140229002,-1.5567019620716607
34,-0.7157548378475383,-0.7447741284502292,-0.5415378234135629,-0.09469239143854567,0.2827452056841395,0.35162572510468876
35,-0.23591297662223967,0.009392881375775267,0.6793701200568366,-0.28483773909577287,-0.6765381439133972,-0.8073860620065723
36,3.9478725204977994,2.673135441125027,1.3238948806081139,-4.384142342164523,-2.4336312768515094,-2.413012027832466
37,-0.7893189452167864,-0.9804730246622673,-0.8223102854946104,-0.11375758205703561,0.19110032958561465,0.2178085980823924
38,-0.7200993129397154,-0.9295641590760705,-0.7429829141786173,-0.1319054046845522,-0.42676610945738686,-0.388278899044395
39,-0.15132770549488567,0.004903896193945873,0.16210227987850176,-0.3267144263169059,-1.0002792893162904,-0.9345041686915829
40,0.6813063494580209,0.7489789555011094,0.35811193412040393,-0.8443615253711247,-1.545335088558545,-1.4045642036747261
41,-0.7201560628012831,-0.8617250582449009,-0.351194894533256,-0.1310810926265641,-0.2378398778380427,-0.3363131999390036
42,-0.7244340107602367,-1.0065985977079328,-1.1370849760480957,-0.1319862868419846,-0.5986507374197737,-0.4303402874088621
43,0.4063056194818352,0.6872465495513926,1.148266105888094,-0.643975144720024,-1.0156424308230307,-1.1730475515841432
44,-0.6417024556223453,-0.7167137295267153,-0.3508359070644321,-0.14695828814495868,-0.4936814243183342,-0.48737650240501706
45,0.6069187218793333,0.9541262680142633,0.8129437124653477,0.7289753744387367,1.3262069234970686,1.31616978451937
46,1.8645039417313234,1.802096134240304,1.05961588158359,1.9912362289141867,1.793582536074694,1.7976013615165232
47,1.1013671754219563,1.1627621316347283,1.0374408592384055,-1.1743861847523989,-1.4752969088894505,-1.5176869139623532
48,-0.4471970643329864,-0.16504978981390084,0.21641267881005477,0.009871757473680368,0.6921984190047067,0.6807619523334534
49,-0.5480551105596861,-0.5067892439219828,-0.003598303253942347,-0.1706989658817178,-0.541245222771154,-0.5777875432543709
50,-0.5781375903246103,-0.38625371471260855,0.052966821094066356,-0.04740227852484729,0.5740005762985243,0.5551742886162184
51,-0.8115736129008668,-1.2491414494695108,-1.553505463668539,-0.12158869121309997,-0.05188759448509118,-0.13044756366065488
52,-0.7178324001339068,-0.762957920685235,-0.6209745389016692,-0.09512077361000873,0.24769156925427477,0.34130194814024434
